freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
9,1646613E+002	1,3136892E+001	2,1868637E+000	1,3317669E+001	-9,4512100E+000	3,712553047600144E+004	2,7104192E+000	-1,4422947E-001	7,9411247E+001	2,1412580E+000	1,000000000000000E+000	38	1,5164055E-002	1,1386418E-003	0	-2,452981793674763E-004	-3,9092233E-004	7,4068956E-002	1,2330062E-002	7,5088218E-002	9,4512100E+000	2,1412578E+003	1,2862931E+004	1,3039938E+004	-8,0548790E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0548790E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0548790E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,4512100E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,4512100E+000	6,0071840E+000	9,4512100E+000	-1,733376924449432E-005
7,2569403E+002	1,3427125E+001	2,0721216E+000	1,3586073E+001	-8,7728815E+000	3,712599161581125E+004	2,7104199E+000	-1,4731172E-001	1,0584038E+002	2,4620335E+000	1,000000000000000E+000	38	1,5166532E-002	1,1163293E-003	0	-2,646593240292730E-004	-3,9927661E-004	7,2743662E-002	1,1226061E-002	7,3604785E-002	8,7728815E+000	2,4620334E+003	1,5953711E+004	1,6142568E+004	-8,1227119E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1227119E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1227119E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7728815E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7728815E+000	6,4798923E+000	8,7728815E+000	-1,936114466179667E-005
5,7481604E+002	1,3690703E+001	1,9700372E+000	1,3831717E+001	-8,1884241E+000	3,712645285375451E+004	2,7104220E+000	-1,5327671E-001	1,4054546E+002	2,8511066E+000	1,000000000000000E+000	38	1,5161209E-002	1,0961191E-003	0	-2,840361883577554E-004	-4,1544458E-004	7,1560532E-002	1,0297272E-002	7,2297603E-002	8,1884241E+000	2,8511062E+003	1,9813664E+004	2,0017744E+004	-8,1811577E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1811577E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1811577E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1884241E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1884241E+000	6,9494643E+000	8,1884241E+000	-1,937686432848247E-005
4,5514554E+002	1,3934813E+001	1,8898396E+000	1,4062379E+001	-7,7233338E+000	3,712691475044441E+004	2,7104204E+000	-1,5849026E-001	1,8503117E+002	3,3417752E+000	1,000000000000000E+000	38	1,5161352E-002	1,0781499E-003	0	-3,032836487343108E-004	-4,2957522E-004	7,0466638E-002	9,5566874E-003	7,1111724E-002	7,7233338E+000	3,3417756E+003	2,4640719E+004	2,4866293E+004	-8,2276665E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2276665E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2276665E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7233338E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7233338E+000	7,3735423E+000	7,7233338E+000	-1,924746037655536E-005
3,6057681E+002	1,4162944E+001	1,8281988E+000	1,4280451E+001	-7,3552532E+000	3,712737548364088E+004	2,7104263E+000	-1,6048729E-001	2,4143427E+002	3,9569621E+000	1,000000000000000E+000	38	1,5154065E-002	1,0611755E-003	0	-3,234164254081487E-004	-4,3498899E-004	6,9449589E-002	8,9647789E-003	7,0025802E-002	7,3552532E+000	3,9569631E+003	3,0654342E+004	3,0908676E+004	-8,2644745E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2644745E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2644745E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3552532E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3552532E+000	7,7469387E+000	7,3552532E+000	-2,013277667383794E-005
2,8563962E+002	1,4384197E+001	1,7956804E+000	1,4495848E+001	-7,1158223E+000	3,712783535713062E+004	2,7104123E+000	-1,6717948E-001	3,1029346E+002	4,7614965E+000	1,000000000000000E+000	38	1,5158581E-002	1,0457188E-003	0	-3,431221441294409E-004	-4,5312531E-004	6,8453938E-002	8,5455859E-003	6,8985276E-002	7,1158223E+000	4,7614971E+003	3,8141707E+004	3,8437762E+004	-8,2884178E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2884178E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2884178E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,1158223E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,1158223E+000	8,0104437E+000	7,1158223E+000	-1,970571872129219E-005
2,2623093E+002	1,4608678E+001	1,7788608E+000	1,4716583E+001	-6,9425797E+000	3,712829469678050E+004	2,7104177E+000	-1,7143275E-001	3,9548154E+002	5,7782478E+000	1,000000000000000E+000	38	1,5151976E-002	1,0295851E-003	0	-3,647117378360288E-004	-4,6465435E-004	6,7452326E-002	8,2134949E-003	6,7950554E-002	6,9425797E+000	5,7782485E+003	4,7453152E+004	4,7803660E+004	-8,3057419E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3057419E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3057419E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,9425797E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,9425797E+000	8,2123785E+000	6,9425797E+000	-2,158959370658788E-005
1,7914027E+002	1,4835879E+001	1,7940602E+000	1,4943961E+001	-6,8951340E+000	3,712875872832380E+004	2,7104449E+000	-1,7424089E-001	4,9521051E+002	7,1372757E+000	1,000000000000000E+000	38	1,5153934E-002	1,0140507E-003	0	-3,866477845388710E-004	-4,7227033E-004	6,6432685E-002	8,0335140E-003	6,6916659E-002	6,8951340E+000	7,1372749E+003	5,9021289E+004	5,9451270E+004	-8,3104866E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3104866E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3104866E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,8951340E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,8951340E+000	8,2694435E+000	6,8951340E+000	-2,193604670284224E-005
1,4186128E+002	1,5061924E+001	1,8284780E+000	1,5172504E+001	-6,9216871E+000	3,712921515186672E+004	2,7104032E+000	-1,7906100E-001	6,1357343E+002	8,9111023E+000	1,000000000000000E+000	38	1,5151761E-002	9,9863287E-004	0	-4,090011772608656E-004	-4,8532750E-004	6,5428346E-002	7,9428293E-003	6,5908700E-002	6,9216871E+000	8,9110986E+003	7,3404406E+004	7,3943320E+004	-8,3078316E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3078316E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3078316E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,9216871E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,9216871E+000	8,2374105E+000	6,9216871E+000	-2,235339272199459E-005
1,1233688E+002	1,5310910E+001	1,8670677E+000	1,5424329E+001	-6,9525275E+000	3,712966760666278E+004	2,7104504E+000	-1,8342799E-001	7,5881818E+002	1,1118477E+001	1,000000000000000E+000	38	1,5150888E-002	9,8227209E-004	0	-4,307354769509143E-004	-4,9717247E-004	6,4355917E-002	7,8477925E-003	6,4832643E-002	6,9525275E+000	1,1118479E+004	9,1177195E+004	9,1852609E+004	-8,3047470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3047470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3047470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,9525275E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,9525275E+000	8,2005119E+000	6,9525275E+000	-2,173429969004869E-005
8,9003143E+001	1,5575621E+001	1,9329345E+000	1,5695101E+001	-7,0742378E+000	3,713013403823297E+004	2,7104173E+000	-1,8862101E-001	9,2511902E+002	1,4031487E+001	1,000000000000000E+000	38	1,5151993E-002	9,6539635E-004	0	-4,549525145837817E-004	-5,1124167E-004	6,3229114E-002	7,8467336E-003	6,3714147E-002	7,0742378E+000	1,4031479E+004	1,1306597E+005	1,1393330E+005	-8,2925766E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2925766E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2925766E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,0742378E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,0742378E+000	8,0580177E+000	7,0742378E+000	-2,421703763286741E-005
7,0473549E+001	1,5854097E+001	1,9977726E+000	1,5979471E+001	-7,1819797E+000	3,713059245228255E+004	2,7104127E+000	-1,9133221E-001	1,1304410E+003	1,7669132E+001	1,000000000000000E+000	38	1,5151625E-002	9,4819319E-004	0	-4,786473041301360E-004	-5,1858922E-004	6,2089294E-002	7,8238631E-003	6,2580295E-002	7,1819797E+000	1,7669125E+004	1,4022025E+005	1,4132911E+005	-8,2818024E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2818024E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2818024E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,1819797E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,1819797E+000	7,9358869E+000	7,1819797E+000	-2,369478954635429E-005
5,5839867E+001	1,6156111E+001	2,0746553E+000	1,6288773E+001	-7,3174787E+000	3,713104679529219E+004	2,7104166E+000	-1,9693732E-001	1,3738199E+003	2,2286659E+001	1,000000000000000E+000	38	1,5151913E-002	9,3020598E-004	0	-5,041711913451759E-004	-5,3378218E-004	6,0891982E-002	7,8193238E-003	6,1391979E-002	7,3174787E+000	2,2286670E+004	1,7355450E+005	1,7497959E+005	-8,2682518E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2682518E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2682518E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3174787E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3174787E+000	7,7873712E+000	7,3174787E+000	-2,552388721503989E-005
4,4221729E+001	1,6485138E+001	2,1374116E+000	1,6623125E+001	-7,3875785E+000	3,713151632779575E+004	2,7104204E+000	-2,0128193E-001	1,6838221E+003	2,7838589E+001	1,000000000000000E+000	38	1,5151347E-002	9,1146200E-004	0	-5,292474605440447E-004	-5,4555864E-004	5,9657801E-002	7,7350442E-003	6,0157161E-002	7,3875785E+000	2,7838598E+004	2,1470969E+005	2,1650691E+005	-8,2612419E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2612419E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2612419E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3875785E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3875785E+000	7,7126641E+000	7,3875785E+000	-2,507626919886878E-005
3,5011173E+001	1,6850452E+001	2,2017858E+000	1,6993692E+001	-7,4444494E+000	3,713197774365905E+004	2,7104254E+000	-2,0427282E-001	2,0646118E+003	3,4658760E+001	1,000000000000000E+000	38	1,5153692E-002	8,9172454E-004	0	-5,558184725576624E-004	-5,5366626E-004	5,8349352E-002	7,6242927E-003	5,8845364E-002	7,4444494E+000	3,4658766E+004	2,6524641E+005	2,6750119E+005	-8,2555550E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2555550E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2555550E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4444494E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4444494E+000	7,6530843E+000	7,4444494E+000	-2,657101201361772E-005
2,7736723E+001	1,7249170E+001	2,2424335E+000	1,7394320E+001	-7,4070482E+000	3,713274109823082E+004	2,7104003E+000	-2,2020933E-001	2,5588535E+003	4,2527485E+001	1,000000000000000E+000	39	1,5150059E-002	8,7097741E-004	0	-5,985700633183247E-004	-5,9685542E-004	5,7010297E-002	7,4114762E-003	5,7490032E-002	7,4070482E+000	4,2527504E+004	3,2712844E+005	3,2988119E+005	-8,2592949E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2592949E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2592949E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4070482E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4070482E+000	7,6921659E+000	7,4070482E+000	-4,275159076066234E-005
2,1960661E+001	1,7644176E+001	2,2518871E+000	1,7787298E+001	-7,2732124E+000	3,713316491315875E+004	2,7104032E+000	-2,2476375E-001	3,2183120E+003	5,1582382E+001	1,000000000000000E+000	39	1,5155006E-002	8,5201283E-004	0	-6,224476175477435E-004	-6,0920039E-004	5,5767536E-002	7,1174866E-003	5,6219894E-002	7,2732124E+000	5,1582355E+004	4,0416266E+005	4,0744103E+005	-8,2726791E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2726791E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2726791E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2732124E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2732124E+000	7,8352847E+000	7,2732124E+000	-2,387755422941871E-005
1,7399788E+001	1,8025478E+001	2,2271845E+000	1,8162550E+001	-7,0436287E+000	3,713357020405913E+004	2,7104068E+000	-2,2818635E-001	4,1069556E+003	6,1755943E+001	1,000000000000000E+000	39	1,5150828E-002	8,3417958E-004	0	-6,477815530516253E-004	-6,1847782E-004	5,4642826E-002	6,7515355E-003	5,5058349E-002	7,0436287E+000	6,1755906E+004	4,9981506E+005	5,0361581E+005	-8,2956375E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2956375E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2956375E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,0436287E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,0436287E+000	8,0933924E+000	7,0436287E+000	-2,533393550388182E-005
1,3786777E+001	1,8393806E+001	2,1703584E+000	1,8521408E+001	-6,7294421E+000	3,713406942464423E+004	2,7104125E+000	-2,3238343E-001	5,3189497E+003	7,3036644E+001	1,000000000000000E+000	39	1,5145767E-002	8,1774377E-004	0	-6,797991950013465E-004	-6,2985497E-004	5,3619605E-002	6,3267909E-003	5,3991575E-002	6,7294421E+000	7,3036609E+004	6,1898619E+005	6,2328025E+005	-8,3270561E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3270561E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3270561E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,7294421E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,7294421E+000	8,4750090E+000	6,7294421E+000	-3,201764194972121E-005
1,0911301E+001	1,8759151E+001	2,0941448E+000	1,8875677E+001	-6,3697410E+000	3,713449606237232E+004	2,7104177E+000	-2,3628439E-001	6,9652529E+003	8,5732452E+001	1,000000000000000E+000	39	1,5147604E-002	8,0249330E-004	0	-7,133613053460576E-004	-6,4042938E-004	5,2651178E-002	5,8776215E-003	5,2978233E-002	6,3697410E+000	8,5732477E+004	7,6798313E+005	7,7275363E+005	-8,3630257E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3630257E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3630257E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3697410E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3697410E+000	8,9579058E+000	6,3697410E+000	-3,356211034471113E-005
8,6421518E+000	1,9095196E+001	1,9878571E+000	1,9198387E+001	-5,9432244E+000	3,713502323541220E+004	2,7104251E+000	-2,4097979E-001	9,2643105E+003	9,9323936E+001	1,000000000000000E+000	39	1,5146527E-002	7,8894786E-004	0	-7,419953213246505E-004	-6,5315771E-004	5,1807739E-002	5,3933137E-003	5,2087709E-002	5,9432244E+000	9,9323891E+004	9,5409775E+005	9,5925375E+005	-8,4056778E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4056778E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4056778E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9432244E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9432244E+000	9,6059198E+000	5,9432244E+000	-2,863401597859294E-005
6,8470612E+000	1,9378489E+001	1,8970164E+000	1,9471119E+001	-5,5910358E+000	3,713537280473649E+004	2,7104242E+000	-2,4449953E-001	1,2253067E+004	1,1630682E+002	1,000000000000000E+000	39	1,5144250E-002	7,7778019E-004	0	-7,735731549100536E-004	-6,6269748E-004	5,1113792E-002	5,0036772E-003	5,1358119E-002	5,5910358E+000	1,1630679E+005	1,1881028E+006	1,1937820E+006	-8,4408966E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4408966E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4408966E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,5910358E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,5910358E+000	1,0215245E+001	5,5910358E+000	-3,157783358540304E-005
5,4215789E+000	1,9659012E+001	1,7722638E+000	1,9738735E+001	-5,1513009E+000	3,713580421803804E+004	2,7104125E+000	-2,4907486E-001	1,6564029E+004	1,3353160E+002	1,000000000000000E+000	39	1,5146863E-002	7,6736743E-004	0	-7,928019552851911E-004	-6,7509559E-004	5,0457187E-002	4,5487252E-003	5,0661806E-002	5,1513009E+000	1,3353155E+005	1,4812126E+006	1,4872194E+006	-8,4848701E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4848701E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4848701E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,1513009E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,1513009E+000	1,1092599E+001	5,1513009E+000	-1,922880037513752E-005
4,2925849E+000	1,9928661E+001	1,6878366E+000	2,0000008E+001	-4,8410521E+000	3,713633477203816E+004	2,7104218E+000	-2,5317115E-001	2,1967004E+004	1,5644847E+002	1,000000000000000E+000	39	1,5149010E-002	7,5745024E-004	0	-8,316034591928020E-004	-6,8620057E-004	4,9821615E-002	4,2195888E-003	4,9999982E-002	4,8410521E+000	1,5644839E+005	1,8472219E+006	1,8538351E+006	-8,5158951E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5158951E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5158951E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8410521E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8410521E+000	1,1807221E+001	4,8410521E+000	-3,880150390761093E-005
3,4026577E+000	2,0125271E+001	1,6116793E+000	2,0189701E+001	-4,5786104E+000	3,713699073809781E+004	2,7104092E+000	-2,5905052E-001	2,9021725E+004	1,8493568E+002	1,000000000000000E+000	39	1,5149338E-002	7,5034983E-004	0	-8,903042048322580E-004	-7,0213288E-004	4,9372140E-002	3,9538378E-003	4,9530204E-002	4,5786104E+000	1,8493581E+005	2,3093185E+006	2,3167118E+006	-8,5421387E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5421387E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5421387E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,5786104E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,5786104E+000	1,2487144E+001	4,5786104E+000	-5,870074563945596E-005
2,6930346E+000	2,0328053E+001	1,5065194E+000	2,0383801E+001	-4,2384629E+000	3,713780826341885E+004	2,7104068E+000	-2,6638949E-001	3,9228660E+004	2,1428049E+002	1,000000000000000E+000	39	1,5148669E-002	7,4317196E-004	0	-9,498856474521163E-004	-7,2202389E-004	4,8924394E-002	3,6258048E-003	4,9058564E-002	4,2384629E+000	2,1428056E+005	2,8913700E+006	2,8992993E+006	-8,5761536E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5761536E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5761536E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,2384629E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,2384629E+000	1,3493389E+001	4,2384629E+000	-5,958144261985826E-005
2,1345615E+000	2,0534800E+001	1,4172027E+000	2,0583645E+001	-3,9479902E+000	3,713882840648352E+004	2,7104073E+000	-2,7442178E-001	5,2611352E+004	2,4940138E+002	1,000000000000000E+000	39	1,5146055E-002	7,3582958E-004	0	-1,012299315915142E-003	-7,4379478E-004	4,8466973E-002	3,3449330E-003	4,8582260E-002	3,9479902E+000	2,4940142E+005	3,6137438E+006	3,6223398E+006	-8,6052010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6052010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6052010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,9479902E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,9479902E+000	1,4489670E+001	3,9479902E+000	-6,241366846302602E-005
1,6891882E+000	2,0772686E+001	1,3658816E+000	2,0817543E+001	-3,7619956E+000	3,714010701425455E+004	2,7104115E+000	-2,8493562E-001	6,8980930E+004	2,9695880E+002	1,000000000000000E+000	39	1,5147973E-002	7,2765420E-004	0	-1,098813885693852E-003	-7,7229278E-004	4,7932900E-002	3,1517667E-003	4,8036408E-002	3,7619956E+000	2,9695859E+005	4,5162270E+006	4,5259795E+006	-8,6238007E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6238007E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6238007E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,7619956E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,7619956E+000	1,5208263E+001	3,7619956E+000	-8,651456977871010E-005
1,3382137E+000	2,0959463E+001	1,3834207E+000	2,1005070E+001	-3,7763066E+000	3,714171140937513E+004	2,7104032E+000	-2,9796556E-001	8,5968711E+004	3,7290714E+002	1,000000000000000E+000	39	1,5149597E-002	7,2123524E-004	0	-1,232088217385679E-003	-8,0760679E-004	4,7504190E-002	3,1354944E-003	4,7607556E-002	3,7763066E+000	3,7290706E+005	5,6497150E+006	5,6620085E+006	-8,6223694E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6223694E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6223694E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,7763066E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,7763066E+000	1,5150462E+001	3,7763066E+000	-1,332743316918268E-004
1,0603294E+000	2,1075224E+001	1,4002292E+000	2,1121689E+001	-3,8011215E+000	3,714372737294331E+004	2,7104023E+000	-3,1348410E-001	1,0719640E+005	4,7110876E+002	1,000000000000000E+000	39	1,5147191E-002	7,1713922E-004	0	-1,425703338447561E-003	-8,4966799E-004	4,7240548E-002	3,1386425E-003	4,7344700E-002	3,8011215E+000	4,7110916E+005	7,0907840E+006	7,1064170E+006	-8,6198875E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6198875E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6198875E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,8011215E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,8011215E+000	1,5051267E+001	3,8011215E+000	-1,936151210618813E-004
8,3950907E-001	2,1158882E+001	1,3747450E+000	2,1203495E+001	-3,7174239E+000	3,714626344179071E+004	2,7103884E+000	-3,3433211E-001	1,3790264E+005	5,7969824E+002	1,000000000000000E+000	39	1,5148703E-002	7,1444368E-004	0	-1,684532175569970E-003	-9,0616988E-004	4,7062807E-002	3,0577872E-003	4,7162037E-002	3,7174239E+000	5,7969806E+005	8,9222130E+006	8,9410250E+006	-8,6282578E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6282578E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6282578E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,7174239E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,7174239E+000	1,5391132E+001	3,7174239E+000	-2,588288371224092E-004
6,6478032E-001	2,1259687E+001	1,2944800E+000	2,1299061E+001	-3,4843776E+000	3,714945583224471E+004	2,7103958E+000	-3,5965863E-001	1,8494672E+005	6,8315051E+002	1,000000000000000E+000	39	1,5151215E-002	7,1135600E-004	0	-2,013265192610221E-003	-9,7481726E-004	4,6863634E-002	2,8534771E-003	4,6950426E-002	3,4843776E+000	6,8315000E+005	1,1219615E+007	1,1240394E+007	-8,6515625E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6515625E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6515625E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,4843776E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,4843776E+000	1,6423342E+001	3,4843776E+000	-3,287330170402517E-004
5,2641332E-001	2,1388578E+001	1,1826335E+000	2,1421249E+001	-3,1648190E+000	3,715347956831375E+004	2,7103953E+000	-3,9089227E-001	2,5564842E+005	7,7920880E+002	1,000000000000000E+000	39	1,5148249E-002	7,0715992E-004	0	-2,427161041542906E-003	-1,0594726E-003	4,6611421E-002	2,5772739E-003	4,6682619E-002	3,1648190E+000	7,7920850E+005	1,4092421E+007	1,4113947E+007	-8,6835182E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6835182E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6835182E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,1648190E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,1648190E+000	1,8085550E+001	3,1648190E+000	-4,138958489326842E-004
4,1728988E-001	2,1578079E+001	1,0872108E+000	2,1605452E+001	-2,8844066E+000	3,715854644918180E+004	2,7103920E+000	-4,2830822E-001	3,5080725E+005	8,8831976E+002	1,000000000000000E+000	39	1,5150121E-002	7,0121750E-004	0	-2,969923196510038E-003	-1,1608831E-003	4,6225976E-002	2,3290941E-003	4,6284616E-002	2,8844066E+000	8,8831988E+005	1,7630652E+007	1,7653016E+007	-8,7115593E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7115593E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7115593E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8844066E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8844066E+000	1,9847191E+001	2,8844066E+000	-5,427621549671329E-004
