freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	THD Ewe/%	NSD Ewe/%	NSR Ewe/%	THD I/%	NSD I/%	NSR I/%	|Ewe h2|/V	|Ewe h3|/V	|Ewe h4|/V	|Ewe h5|/V	|Ewe h6|/V	|Ewe h7|/V	|I h2|/A	|I h3|/A	|I h4|/A	|I h5|/A	|I h6|/A	|I h7|/A	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
1,7399788E+001	1,4658375E+001	2,0035641E+000	1,4794668E+001	-7,7831817E+000	1,519153634942503E+004	2,4847407E+000	-1,5051785E+000	4,5653379E+003	8,3727661E+001	2,000000000000000E+000	39	1,4590367E-002	9,8619086E-004	0	-9,860597244426764E-003	1,4452665E-001	8,6891793E-002	2,2124426E+000	1,7278063E-001	7,7323079E-002	2,9800680E-001	6,7307947E-006	6,8277900E-006	8,1960443E-006	1,2594379E-005	7,7647783E-006	6,4621727E-006	1,1670668E-006	9,2234825E-007	1,2130957E-007	8,0302271E-007	9,5889334E-008	6,6997330E-008	6,6969238E-002	9,1536185E-003	6,7591920E-002	7,7831817E+000	8,3727648E+004	6,1256406E+005	6,1825969E+005	-8,2216820E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2216820E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2216820E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7831817E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7831817E+000	7,3161497E+000	7,7831817E+000	-3,808105122621135E-004
1,3786777E+001	1,4945841E+001	1,9667889E+000	1,5074695E+001	-7,4967275E+000	1,519233867522317E+004	2,4847383E+000	-1,5261446E+000	5,8694800E+003	9,9912094E+001	2,000000000000000E+000	39	1,4595968E-002	9,6824300E-004	0	-1,018898300216864E-002	1,5317728E-001	6,3089333E-002	1,5918046E+000	1,8769337E-001	8,4934406E-002	2,8708935E-001	8,4745861E-006	4,2790971E-006	1,0321578E-005	1,6564496E-005	1,6145591E-006	2,6948246E-006	1,3247067E-006	8,2919911E-007	1,4428757E-007	8,9783134E-007	1,1220107E-007	7,9693272E-008	6,5769315E-002	8,6548729E-003	6,6336334E-002	7,4967275E+000	9,9912086E+004	7,5924281E+005	7,6578850E+005	-8,2503273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2503273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2503273E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,4967275E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,4967275E+000	7,5991077E+000	7,4967275E+000	-3,283857577418801E-004
1,0911301E+001	1,5221815E+001	1,9488479E+000	1,5346064E+001	-7,2958837E+000	1,519306448739092E+004	2,4847341E+000	-1,5460472E+000	7,4845498E+003	1,2070564E+002	2,000000000000000E+000	39	1,4600815E-002	9,5143716E-004	0	-1,050342713152920E-002	1,3455804E-001	6,8359978E-002	2,2488348E+000	1,7678905E-001	1,8910360E-001	2,7491516E-001	6,4423652E-006	7,1817003E-006	7,8729809E-006	1,2525216E-005	2,5640331E-006	7,1051873E-006	1,0157803E-006	8,6522812E-007	2,8739115E-007	9,6065889E-007	1,5119527E-007	7,1293478E-008	6,4635701E-002	8,2753049E-003	6,5163292E-002	7,2958837E+000	1,2070564E+005	9,4279244E+005	9,5048800E+005	-8,2704117E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2704117E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2704117E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2958837E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2958837E+000	7,8106737E+000	7,2958837E+000	-3,144441293605540E-004
8,6421518E+000	1,5463414E+001	1,9130595E+000	1,5581302E+001	-7,0525241E+000	1,519386279302888E+004	2,4847302E+000	-1,5663679E+000	9,6265303E+003	1,4511732E+002	2,000000000000000E+000	39	1,4594719E-002	9,3668164E-004	0	-1,083608965026290E-002	1,4594176E-001	4,4907901E-002	1,5707185E+000	2,0418015E-001	2,2382233E-001	2,2951490E-001	3,3114222E-006	2,3877965E-006	9,4918751E-006	1,7328839E-005	2,9362234E-006	5,3502076E-006	1,5485903E-006	7,7015386E-007	2,0242221E-007	6,8683363E-007	1,3663538E-007	1,1013829E-007	6,3693903E-002	7,8799045E-003	6,4179488E-002	7,0525241E+000	1,4511725E+005	1,1729950E+006	1,1819375E+006	-8,2947479E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2947479E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2947479E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,0525241E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,0525241E+000	8,0830803E+000	7,0525241E+000	-3,326625187336993E-004
6,8470612E+000	1,5733706E+001	1,8675160E+000	1,5844151E+001	-6,7690659E+000	1,519473993680388E+004	2,4847434E+000	-1,5884091E+000	1,2446625E+004	1,7291882E+002	2,000000000000000E+000	39	1,4595950E-002	9,2122005E-004	0	-1,121950168548918E-002	1,2694198E-001	4,1538868E-002	1,5660751E+000	2,2319502E-001	3,1252190E-001	2,6143694E-001	5,2097312E-006	4,7892045E-006	7,0838801E-006	1,2324354E-005	7,8819576E-006	4,3721288E-006	1,6347144E-006	5,3927721E-007	2,8794466E-007	9,7886584E-007	2,8667560E-007	2,2657808E-007	6,2674813E-002	7,4392022E-003	6,3114770E-002	6,7690659E+000	1,7291881E+005	1,4568304E+006	1,4670568E+006	-8,3230934E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3230934E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3230934E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,7690659E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,7690659E+000	8,4249382E+000	6,7690659E+000	-3,834120352262781E-004
5,4197016E+000	1,5954052E+001	1,8657309E+000	1,6062775E+001	-6,6701021E+000	1,519576274170580E+004	2,4847329E+000	-1,6144047E+000	1,5739675E+004	2,1235017E+002	2,000000000000000E+000	39	1,4593507E-002	9,0852962E-004	0	-1,166568743779358E-002	1,2266461E-001	5,4493550E-002	1,2652649E+000	2,4582531E-001	3,6409318E-001	2,5513127E-001	4,3617024E-006	1,3750287E-006	5,5991641E-006	1,5302396E-005	3,3830684E-006	3,6780991E-006	1,9252300E-006	3,9043724E-007	3,9411202E-007	7,7681528E-007	3,1821179E-007	2,6146267E-007	6,1834358E-002	7,2311582E-003	6,2255744E-002	6,6701021E+000	2,1235028E+005	1,8158278E+006	1,8282021E+006	-8,3329895E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3329895E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3329895E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6701021E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6701021E+000	8,5511007E+000	6,6701021E+000	-4,461857523044063E-004
4,2925849E+000	1,6200993E+001	1,8798829E+000	1,6309694E+001	-6,6187191E+000	1,519697709320346E+004	2,4847276E+000	-1,6438279E+000	1,9722885E+004	2,6202359E+002	2,000000000000000E+000	39	1,4592980E-002	8,9474273E-004	0	-1,222454041127190E-002	1,1566566E-001	4,0138565E-002	1,0954156E+000	2,9497391E-001	4,1069442E-001	2,4286576E-001	2,0464279E-006	2,7950621E-006	1,0964228E-005	1,0124226E-005	5,3621902E-006	2,1387391E-006	2,3632617E-006	8,0131599E-007	3,7247378E-007	5,1332853E-007	2,8205542E-007	2,4349316E-007	6,0904585E-002	7,0670662E-003	6,1313227E-002	6,6187191E+000	2,6202367E+005	2,2581418E+006	2,2732930E+006	-8,3381279E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3381279E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3381279E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6187191E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6187191E+000	8,6180859E+000	6,6187191E+000	-5,588529734783226E-004
3,4004376E+000	1,6437908E+001	1,8762383E+000	1,6544640E+001	-6,5116138E+000	1,519843733681948E+004	2,4847324E+000	-1,6790169E+000	2,4945793E+004	3,2081799E+002	2,000000000000000E+000	39	1,4594571E-002	8,8213285E-004	0	-1,289685011911434E-002	1,2204946E-001	5,3204075E-002	1,0019345E+000	3,2936308E-001	4,7607109E-001	2,4347059E-001	1,7857155E-006	1,2387585E-006	7,2189791E-006	1,5650563E-005	2,3768850E-006	1,7992276E-006	2,6121340E-006	8,5559543E-007	4,0899619E-007	6,1444973E-007	2,9930246E-007	2,1954514E-007	6,0052615E-002	6,8544624E-003	6,0442537E-002	6,5116138E+000	3,2081791E+005	2,8107180E+006	2,8289680E+006	-8,3488388E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3488388E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3488388E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5116138E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5116138E+000	8,7610979E+000	6,5116138E+000	-6,723097078424316E-004
2,6930346E+000	1,6647118E+001	1,8770154E+000	1,6752604E+001	-6,4331107E+000	1,520021256039711E+004	2,4847372E+000	-1,7203938E+000	3,1485484E+004	3,9525867E+002	2,000000000000000E+000	39	1,4593187E-002	8,7109959E-004	0	-1,371909474676750E-002	1,0949861E-001	2,0755704E-002	9,3205643E-001	4,1325518E-001	6,5572649E-001	2,8176582E-001	4,2315364E-006	1,8644446E-006	6,8903696E-006	1,3491508E-005	7,7008161E-007	1,0400328E-006	3,2881692E-006	5,7128824E-007	5,6974028E-007	1,0426196E-006	4,4076242E-007	3,4217425E-007	5,9316352E-002	6,6881068E-003	5,9692215E-002	6,4331107E+000	3,9525881E+005	3,5055215E+006	3,5277345E+006	-8,3566887E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3566887E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3566887E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4331107E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4331107E+000	8,8689299E+000	6,4331107E+000	-8,222446276531688E-004
2,1345615E+000	1,6830973E+001	1,9502172E+000	1,6943583E+001	-6,6094303E+000	1,520238655967370E+004	2,4847364E+000	-1,7708677E+000	3,8232125E+004	5,0650525E+002	2,000000000000000E+000	39	1,4593078E-002	8,6127466E-004	0	-1,478916885696610E-002	9,1598205E-002	1,6890649E-002	7,9399967E-001	3,9495572E-001	8,8774699E-001	3,7576544E-001	1,4742075E-006	3,6604888E-006	6,5849199E-006	1,0135786E-005	3,2121425E-006	1,8548872E-006	2,7615602E-006	7,7701316E-007	9,2989501E-007	7,7321289E-007	6,4766732E-007	4,9620070E-007	5,8627140E-002	6,7931707E-003	5,9019394E-002	6,6094303E+000	5,0650516E+005	4,3712960E+006	4,4005425E+006	-8,3390572E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3390572E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3390572E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6094303E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6094303E+000	8,6303062E+000	6,6094303E+000	-1,070074110198598E-003
1,6891882E+000	1,7144867E+001	1,9410625E+000	1,7254396E+001	-6,4592586E+000	1,520506974526786E+004	2,4847200E+000	-1,8316007E+000	4,8540316E+004	6,1430219E+002	2,000000000000000E+000	39	1,4589677E-002	8,4556284E-004	0	-1,614789922009124E-002	1,0927092E-001	2,9738141E-002	7,0917821E-001	5,6665474E-001	1,1230513E+000	4,9198365E-001	1,1506792E-006	2,3445741E-006	9,5175110E-006	1,1845502E-005	6,4524454E-007	3,6123890E-006	4,1789117E-006	1,2555971E-006	1,1965540E-006	6,7277273E-007	8,5271955E-007	7,5244685E-007	5,7588343E-002	6,5198853E-003	5,7956245E-002	6,4592586E+000	6,1430219E+005	5,4259610E+006	5,4606245E+006	-8,3540741E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3540741E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3540741E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4592586E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4592586E+000	8,8327227E+000	6,4592586E+000	-1,358730363125138E-003
1,3384447E+000	1,7186127E+001	1,9522640E+000	1,7296656E+001	-6,4807534E+000	1,520839359827904E+004	2,4847410E+000	-1,9044394E+000	6,0908953E+004	7,7595032E+002	2,000000000000000E+000	39	1,4589234E-002	8,4347138E-004	0	-1,787954299185730E-002	9,9800572E-002	3,0387392E-002	6,2334746E-001	6,1205029E-001	1,3538301E+000	4,8402080E-001	7,3145998E-007	1,0064008E-006	7,0725546E-006	1,2447808E-005	8,3352938E-007	1,0426456E-006	3,9767460E-006	2,0974112E-006	1,1774920E-006	1,6121786E-006	7,9456726E-007	7,2684276E-007	5,7445198E-002	6,5255072E-003	5,7814643E-002	6,4807534E+000	7,7595006E+005	6,8308285E+006	6,8747595E+006	-8,3519249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3519249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3519249E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4807534E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4807534E+000	8,8031778E+000	6,4807534E+000	-1,731643771766062E-003
1,0601133E+000	1,7575787E+001	1,9589757E+000	1,7684622E+001	-6,3598680E+000	1,521252962954214E+004	2,4847307E+000	-1,9927007E+000	7,6637055E+004	9,4038428E+002	2,000000000000000E+000	39	1,4590433E-002	8,2503509E-004	0	-2,011503514862040E-002	1,0022360E-001	4,6873868E-002	5,5253822E-001	9,1313457E-001	1,7066394E+000	6,9340265E-001	1,3947913E-006	2,3884402E-006	7,0590672E-006	1,2256096E-005	1,9526951E-006	7,7396464E-007	6,4766655E-006	2,2606280E-006	1,7114830E-006	1,9371980E-006	1,1301262E-006	9,8492751E-007	5,6198303E-002	6,2637944E-003	5,6546304E-002	6,3598680E+000	9,4038469E+005	8,4370590E+006	8,4893040E+006	-8,3640129E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3640129E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3640129E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3598680E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3598680E+000	8,9719267E+000	6,3598680E+000	-2,235492156763094E-003
8,3950907E-001	1,7551716E+001	2,1802497E+000	1,7686611E+001	-7,0809307E+000	1,521769259114738E+004	2,4847226E+000	-2,0984118E+000	8,6953781E+004	1,3213312E+003	2,000000000000000E+000	39	1,4594619E-002	8,2517893E-004	0	-2,315173553915746E-002	1,0554605E-001	3,6076806E-002	4,8647070E-001	9,9284905E-001	2,0446422E+000	8,2334882E-001	2,9769394E-006	3,0112096E-006	7,5428043E-006	1,2448641E-005	1,9672329E-006	1,3329792E-006	6,6525645E-006	3,0719832E-006	2,1310959E-006	2,1640988E-006	1,3978420E-006	1,2053335E-006	5,6108717E-002	6,9697471E-003	5,6539945E-002	7,0809307E+000	1,3213318E+006	1,0637145E+007	1,0718898E+007	-8,2919067E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2919067E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2919067E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,0809307E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,0809307E+000	8,0503235E+000	7,0809307E+000	-3,036700390537064E-003
6,6517669E-001	1,7661747E+001	1,9265720E+000	1,7766514E+001	-6,2253027E+000	1,522414973977412E+004	2,4847193E+000	-2,2253635E+000	1,2419320E+005	1,4603733E+003	2,000000000000000E+000	39	1,4591923E-002	8,2131609E-004	0	-2,702464272660141E-002	9,9462770E-002	3,0711446E-002	4,4214472E-001	7,2003675E-001	2,2765610E+000	8,8723028E-001	2,1323440E-006	1,3256573E-006	7,2464936E-006	1,2207547E-005	4,1851820E-007	1,2875471E-006	3,4852767E-006	3,3306126E-006	2,2112438E-006	1,6627928E-006	1,4769516E-006	1,2982642E-006	5,5953752E-002	6,1035259E-003	5,6285661E-002	6,2253027E+000	1,4603736E+006	1,3387897E+007	1,3467311E+007	-8,3774696E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3774696E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3774696E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,2253027E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,2253027E+000	9,1674471E+000	6,2253027E+000	-3,872907187443951E-003
5,2644908E-001	1,8131102E+001	2,0356910E+000	1,8245024E+001	-6,4061236E+000	1,523224962191877E+004	2,4847176E+000	-2,3737452E+000	1,4850870E+005	1,8487865E+003	2,000000000000000E+000	39	1,4588511E-002	7,9958851E-004	0	-3,221433444092422E-002	1,0306856E-001	4,4676859E-002	3,8790715E-001	1,3577720E+000	3,3332381E+000	1,1559294E+000	2,2874692E-006	2,8813781E-006	6,8142808E-006	1,2689809E-005	4,8355167E-007	1,6327394E-006	8,8935349E-006	3,9580209E-006	2,9406717E-006	2,5706229E-006	1,9782035E-006	1,6630319E-006	5,4467235E-002	6,1153742E-003	5,4809466E-002	6,4061236E+000	1,8487856E+006	1,6466417E+007	1,6569879E+007	-8,3593880E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3593880E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3593880E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4061236E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4061236E+000	8,9066076E+000	6,4061236E+000	-5,189691714322812E-003
4,1728988E-001	1,8092945E+001	2,4802563E+000	1,8262156E+001	-7,8056922E+000	1,524241094576148E+004	2,4847138E+000	-2,5488474E+000	1,5377498E+005	2,8364478E+003	2,000000000000000E+000	39	1,4594284E-002	7,9915451E-004	0	-3,936805009948597E-002	1,0579406E-001	2,3734473E-002	3,5273322E-001	1,1482474E+000	3,3168266E+000	1,5000826E+000	9,2433015E-007	1,5351100E-006	6,7015276E-006	1,3725535E-005	6,3836592E-007	8,7403407E-007	5,3500048E-006	4,6582627E-006	3,6012725E-006	2,9986870E-006	2,4663916E-006	1,9482752E-006	5,4250680E-002	7,4369097E-003	5,4758050E-002	7,8056922E+000	2,8364485E+006	2,0691284E+007	2,0884796E+007	-8,2194305E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2194305E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2194305E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8056922E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8056922E+000	7,2947884E+000	7,8056922E+000	-7,153715658561745E-003
3,3019856E-001	1,7800346E+001	2,3504004E+000	1,7954851E+001	-7,5219584E+000	1,525519592372875E+004	2,4847202E+000	-2,7514322E+000	2,0507045E+005	3,5141736E+003	2,000000000000000E+000	39	1,4591066E-002	8,1265316E-004	0	-4,902661210145325E-002	1,1043347E-001	3,3910789E-002	3,1847483E-001	1,5444554E+000	3,7928793E+000	1,4620500E+000	3,3627757E-006	1,7512494E-006	7,5721523E-006	1,3586478E-005	8,7170724E-007	8,7631497E-007	9,7517477E-006	5,0938006E-006	3,8193871E-006	3,2769385E-006	2,4783644E-006	2,1094643E-006	5,5215985E-002	7,2908513E-003	5,5695254E-002	7,5219584E+000	3,5141730E+006	2,6613976E+007	2,6844984E+007	-8,2478043E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2478043E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2478043E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,5219584E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,5219584E+000	7,5733252E+000	7,5219584E+000	-9,658562001967283E-003
2,6168153E-001	1,8035713E+001	1,9960271E+000	1,8145828E+001	-6,3152709E+000	1,527127085987892E+004	2,4847159E+000	-2,9809206E+000	3,0470575E+005	3,6868877E+003	2,000000000000000E+000	39	1,4591576E-002	8,0412836E-004	0	-6,195646549261454E-002	1,0102356E-001	4,6118442E-002	2,8557786E-001	1,3880750E+000	4,0896983E+000	1,5450579E+000	2,1844401E-006	1,6587400E-006	6,8968584E-006	1,2558582E-005	1,2890763E-006	6,8589782E-007	7,0292467E-006	5,3828721E-006	4,1918806E-006	3,4656146E-006	2,7487997E-006	2,3930977E-006	5,4774664E-002	6,0619563E-003	5,5109084E-002	6,3152709E+000	3,6868870E+006	3,3314004E+007	3,3517398E+007	-8,3684731E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3684731E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3684731E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3152709E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3152709E+000	9,0358057E+000	6,3152709E+000	-1,292985339116129E-002
2,0727515E-001	1,8637123E+001	2,0798073E+000	1,8752811E+001	-6,3675699E+000	1,529150946316012E+004	2,4846938E+000	-3,2354991E+000	3,6918988E+005	4,5411226E+003	2,000000000000000E+000	39	1,4590848E-002	7,7806192E-004	0	-7,958240262487148E-002	1,1263861E-001	5,0763953E-002	2,5562245E-001	2,1339002E+000	4,7185826E+000	1,9475732E+000	3,2635121E-006	1,5967685E-006	8,2707011E-006	1,3532249E-005	5,4511020E-007	1,0655440E-006	1,3253055E-005	6,2634344E-006	4,8983834E-006	4,0180262E-006	3,4823747E-006	2,6900505E-006	5,2996363E-002	5,9141228E-003	5,3325336E-002	6,3675699E+000	4,5411215E+006	4,0692928E+007	4,0945528E+007	-8,3632431E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3632431E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3632431E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3675699E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3675699E+000	8,9609852E+000	6,3675699E+000	-1,762593713225694E-002
1,6422123E-001	1,8898447E+001	2,7105496E+000	1,9091841E+001	-8,1621037E+000	1,531699870381088E+004	2,4846940E+000	-3,5101299E+000	3,5754725E+005	7,2069678E+003	2,000000000000000E+000	39	1,4588200E-002	7,6410652E-004	0	-1,039214713357510E-001	1,0459318E-001	5,0746206E-002	2,3395371E-001	1,7102690E+000	5,3847671E+000	2,6695640E+000	2,2143477E-006	1,8403452E-006	7,2469820E-006	1,2835564E-005	6,9139207E-007	1,1651153E-006	6,2729978E-006	7,2984744E-006	5,4680927E-006	4,5133143E-006	3,3027620E-006	2,9862160E-006	5,1847823E-002	7,4363835E-003	5,2378397E-002	8,1621037E+000	7,2069665E+006	5,0248296E+007	5,0762504E+007	-8,1837898E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1837898E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1837898E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1621037E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1621037E+000	6,9721828E+000	8,1621037E+000	-2,433906871087951E-002
1,3006553E-001	1,8503145E+001	3,0871696E+000	1,8758919E+001	-9,4723005E+000	1,534912624984345E+004	2,4846711E+000	-3,8018973E+000	3,9636697E+005	1,0735019E+004	2,000000000000000E+000	39	1,4589839E-002	7,7775482E-004	0	-1,374145857303459E-001	1,0219058E-001	4,6307627E-002	2,1315747E-001	2,1842988E+000	4,2166777E+000	2,3863077E+000	3,8633780E-006	1,3772030E-006	6,7164328E-006	1,2585589E-005	8,2318138E-007	6,7101456E-007	1,1907116E-005	7,6745109E-006	5,8714932E-006	4,8727302E-006	4,3823297E-006	3,0774690E-006	5,2581139E-002	8,7729348E-003	5,3307977E-002	9,4723005E+000	1,0735017E+007	6,4341016E+007	6,5230416E+007	-8,0527702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0527702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0527702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,4723005E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,4723005E+000	5,9935627E+000	9,4723005E+000	-3,349311439459493E-002
1,0297224E-001	1,8205284E+001	2,8170900E+000	1,8421953E+001	-8,7961988E+000	1,538965151518164E+004	2,4846890E+000	-4,0984612E+000	5,4865488E+005	1,2830080E+004	2,000000000000000E+000	39	1,4596506E-002	7,9234305E-004	0	-1,829072595775856E-001	1,0646445E-001	4,2967707E-002	1,9726168E-001	2,1243713E+000	5,1415968E+000	2,1726506E+000	2,8126485E-006	1,6570584E-006	7,4413861E-006	1,3067506E-005	1,1842199E-006	6,5546141E-007	1,2463795E-005	7,2002490E-006	5,6058493E-006	4,8112774E-006	3,5767398E-006	2,9141850E-006	5,3644612E-002	8,3009806E-003	5,4283060E-002	8,7961988E+000	1,2830075E+007	8,2913656E+007	8,3900448E+007	-8,1203804E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1203804E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1203804E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7961988E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7961988E+000	6,4624434E+000	8,7961988E+000	-4,549267384723965E-002
8,1555545E-002	1,8461729E+001	2,3924124E+000	1,8616096E+001	-7,3836784E+000	1,544076386670272E+004	2,4846699E+000	-4,3927250E+000	8,1570025E+005	1,3471795E+004	2,000000000000000E+000	39	1,4594694E-002	7,8398245E-004	0	-2,440699873016559E-001	1,0197368E-001	4,5284986E-002	1,8358529E-001	1,8483249E+000	5,8612304E+000	2,0733254E+000	2,5395934E-006	1,8537016E-006	7,5338899E-006	1,2163448E-005	1,8558367E-006	5,2917312E-007	9,8242963E-006	6,8936515E-006	5,1513980E-006	4,4420908E-006	3,5157339E-006	2,6201199E-006	5,3271521E-002	6,9033322E-003	5,3716954E-002	7,3836784E+000	1,3471800E+007	1,0395891E+008	1,0482817E+008	-8,2616318E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2616318E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2616318E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3836784E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3836784E+000	7,7167835E+000	7,3836784E+000	-6,116272772407036E-002
