freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	x	Pwe/W	Rwe/Ohm	
6,3100977E+002	1,3224597E+001	5,0642743E+000	1,4161103E+001	-2,0954020E+001	7,313510013147211E+004	2,7849998E+000	-9,6365400E-002	4,9804298E+001	6,3695259E+000	1,000000000000000E+000	38	1,3514522E-002	9,5434109E-004	0	-3,775500818287708E-004	6,5945975E-002	2,5253586E-002	7,0615970E-002	2,0954020E+001	6,3695244E+003	1,6633064E+004	1,7810943E+004	-6,9045982E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,9045982E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,9045982E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,0954020E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,0954020E+001	2,6113508E+000	6,9045982E+001	-1,300279711320115E-005	1,408690117451526E-005	-2,6837763E-004	2,8900412E+004
5,0112231E+002	1,4096577E+001	4,7264538E+000	1,4867846E+001	-1,8535833E+001	7,313556698346743E+004	2,7849910E+000	-9,7989239E-002	6,7195625E+001	6,7907186E+000	1,000000000000000E+000	38	1,3511760E-002	9,0879074E-004	0	-3,904597511048908E-004	6,3770168E-002	2,1381555E-002	6,7259237E-002	1,8535833E+001	6,7907188E+003	2,0253213E+004	2,1361332E+004	-7,1464165E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,1464165E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,1464165E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,8535833E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,8535833E+001	2,9824848E+000	7,1464165E+001	-1,290966927611995E-005	1,456857829244224E-005	-2,7289914E-004	2,8421396E+004
3,9808899E+002	1,4844384E+001	4,3173361E+000	1,5459468E+001	-1,6216528E+001	7,313603643426322E+004	2,7849963E+000	-9,9950530E-002	9,2602798E+001	7,2221541E+000	1,000000000000000E+000	38	1,3504949E-002	8,7357144E-004	0	-4,030134387531596E-004	6,2111653E-002	1,8064534E-002	6,4685278E-002	1,6216528E+001	7,2221558E+003	2,4832080E+004	2,5861008E+004	-7,3783470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3783470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3783470E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,6216528E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,6216528E+001	3,4383202E+000	7,3783470E+001	-1,255368764826884E-005	1,503697325721171E-005	-2,7836184E-004	2,7863746E+004
3,1631589E+002	1,5462892E+001	3,9091558E+000	1,5949373E+001	-1,4187612E+001	7,313650161052472E+004	2,7850003E+000	-1,0221758E-001	1,2871115E+002	7,7320538E+000	1,000000000000000E+000	38	1,3496547E-002	8,4621174E-004	0	-4,153494542445470E-004	6,0785983E-002	1,5367235E-002	6,2698387E-002	1,4187612E+001	7,7320547E+003	3,0584582E+004	3,1546813E+004	-7,5812386E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,5812386E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,5812386E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,4187612E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,4187612E+001	3,9555578E+000	7,5812386E+001	-1,233601549138741E-005	1,549724658114460E-005	-2,8467597E-004	2,7245807E+004
2,5120601E+002	1,5979323E+001	3,4957190E+000	1,6357225E+001	-1,2339915E+001	7,313696651217341E+004	2,7850018E+000	-1,0407259E-001	1,8123981E+002	8,2776556E+000	1,000000000000000E+000	38	1,3498094E-002	8,2520687E-004	0	-4,278723156408087E-004	5,9722655E-002	1,3065235E-002	6,1135061E-002	1,2339915E+001	8,2776523E+003	3,7838090E+004	3,8732938E+004	-7,7660088E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7660088E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7660088E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,2339915E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,2339915E+001	4,5711122E+000	7,7660088E+001	-1,252286139626167E-005	1,596449137700534E-005	-2,8984234E-004	2,6760184E+004
1,9955338E+002	1,6400877E+001	3,1389580E+000	1,6698557E+001	-1,0834794E+001	7,313743489398225E+004	2,7850029E+000	-1,0584186E-001	2,5408298E+002	8,9781876E+000	1,000000000000000E+000	38	1,3498734E-002	8,0837728E-004	0	-4,406282232615372E-004	5,8817856E-002	1,1257129E-002	5,9885416E-002	1,0834794E+001	8,9781855E+003	4,6910516E+004	4,7761953E+004	-7,9165207E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,9165207E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,9165207E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,0834794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,0834794E+001	5,2249432E+000	7,9165207E+001	-1,275590762072856E-005	1,644043144083492E-005	-2,9476988E-004	2,6312869E+004
1,5852898E+002	1,6742418E+001	2,8238978E+000	1,6978897E+001	-9,5738134E+000	7,313790432453796E+004	2,7850032E+000	-1,0855075E-001	3,5551874E+002	9,8342562E+000	1,000000000000000E+000	38	1,3498328E-002	7,9500617E-004	0	-4,553803222937988E-004	5,8076337E-002	9,7955773E-003	5,8896642E-002	9,5738134E+000	9,8342559E+003	5,8305656E+004	5,9129199E+004	-8,0426186E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0426186E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0426186E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,5738134E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,5738134E+000	5,9288330E+000	8,0426186E+001	-1,475209903226160E-005	1,699085209013670E-005	-3,0231418E-004	2,5656232E+004
1,2592673E+002	1,7052549E+001	2,5762489E+000	1,7246058E+001	-8,5911083E+000	7,313836797170603E+004	2,7849987E+000	-1,0978121E-001	4,9058511E+002	1,0947384E+001	1,000000000000000E+000	38	1,3500443E-002	7,8281324E-004	0	-4,697479639594660E-004	5,7333659E-002	8,6618001E-003	5,7984266E-002	8,5911083E+000	1,0947386E+004	7,2462258E+004	7,3284539E+004	-8,1408890E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1408890E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1408890E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5911083E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5911083E+000	6,6191392E+000	8,1408890E+001	-1,436764166566715E-005	1,752692811818241E-005	-3,0574054E-004	2,5368627E+004
9,9968163E+001	1,7309275E+001	2,3729329E+000	1,7471170E+001	-7,8060346E+000	7,313883553367495E+004	2,7850051E+000	-1,1111050E-001	6,7092346E+002	1,2376558E+001	1,000000000000000E+000	38	1,3494493E-002	7,7238632E-004	0	-4,839741621387333E-004	5,6706764E-002	7,7739451E-003	5,7237148E-002	7,8060346E+000	1,2376564E+004	9,0280367E+004	9,1124773E+004	-8,2193962E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2193962E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2193962E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,8060346E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,8060346E+000	7,2944646E+000	8,2193962E+001	-1,422619817926737E-005	1,805772669957776E-005	-3,0944331E-004	2,5065184E+004
7,9415741E+001	1,7551176E+001	2,2272625E+000	1,7691933E+001	-7,2322373E+000	7,313930592321733E+004	2,7850089E+000	-1,1374854E-001	8,9979199E+002	1,4260488E+001	1,000000000000000E+000	38	1,3497963E-002	7,6294452E-004	0	-4,986280440683541E-004	5,6073241E-002	7,1157529E-003	5,6522936E-002	7,2322373E+000	1,4260490E+004	1,1237487E+005	1,1327609E+005	-8,2767761E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2767761E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2767761E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2322373E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2322373E+000	7,8801560E+000	8,2767761E+001	-1,465388192962075E-005	1,860448273672571E-005	-3,1679071E-004	2,4483908E+004
6,3082279E+001	1,7805176E+001	2,1128552E+000	1,7930099E+001	-6,7673702E+000	7,313978455742728E+004	2,7850044E+000	-1,1623371E-001	1,1941064E+003	1,6581244E+001	1,000000000000000E+000	38	1,3495103E-002	7,5265078E-004	0	-5,137873628612207E-004	5,5383563E-002	6,5721031E-003	5,5772141E-002	6,7673702E+000	1,6581250E+004	1,3973128E+005	1,4071166E+005	-8,3232628E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3232628E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3232628E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,7673702E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,7673702E+000	8,4270687E+000	8,3232628E+001	-1,515931879286661E-005	1,917009730280845E-005	-3,2371140E-004	2,3960383E+004
5,0112232E+001	1,8040070E+001	2,0282438E+000	1,8153728E+001	-6,4148226E+000	7,314025101734255E+004	2,7849934E+000	-1,1824162E-001	1,5658718E+003	1,9546314E+001	1,000000000000000E+000	38	1,3494150E-002	7,4332661E-004	0	-5,285396449585290E-004	5,4740220E-002	6,1544394E-003	5,5085104E-002	6,4148226E+000	1,9546324E+004	1,7385330E+005	1,7494864E+005	-8,3585175E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3585175E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3585175E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4148226E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4148226E+000	8,8944283E+000	8,3585175E+001	-1,475228209730833E-005	1,972052478251326E-005	-3,2930213E-004	2,3553412E+004
3,9808899E+001	1,8290752E+001	1,9864599E+000	1,8398306E+001	-6,1982918E+000	7,314097540797829E+004	2,7849960E+000	-1,1442276E-001	2,0126124E+003	2,3461948E+001	1,000000000000000E+000	39	1,3490910E-002	7,3326915E-004	0	-5,479664453182421E-004	5,4035094E-002	5,8684596E-003	5,4352831E-002	6,1982918E+000	2,3461936E+004	2,1603091E+005	2,1730120E+005	-8,3801712E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3801712E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3801712E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1982918E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1982918E+000	9,2077131E+000	8,3801712E+001	-1,942680035971309E-005	2,044536482354503E-005	-3,1866695E-004	2,4339529E+004
3,1629578E+001	1,8538239E+001	1,9476913E+000	1,8640274E+001	-5,9976888E+000	7,314142114335799E+004	2,7849894E+000	-1,1625861E-001	2,5834890E+003	2,8206051E+001	1,000000000000000E+000	39	1,3485606E-002	7,2346604E-004	0	-5,619509454843161E-004	5,3353619E-002	5,6055156E-003	5,3647280E-002	5,9976888E+000	2,8206049E+004	2,6846681E+005	2,6994447E+005	-8,4002312E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4002312E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4002312E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9976888E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9976888E+000	9,5180578E+000	8,4002312E+001	-1,398450016607401E-005	2,096714532710170E-005	-3,2377901E-004	2,3955123E+004
2,5120602E+001	1,8802317E+001	1,9324919E+000	1,8901365E+001	-5,8682241E+000	7,314188647993980E+004	2,7849839E+000	-1,1822172E-001	3,2784790E+003	3,4270576E+001	1,000000000000000E+000	39	1,3489963E-002	7,1370305E-004	0	-5,747860452603975E-004	5,2628983E-002	5,4091788E-003	5,2906230E-002	5,8682241E+000	3,4270586E+004	3,3343800E+005	3,3519453E+005	-8,4131775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4131775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4131775E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,8682241E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,8682241E+000	9,7295704E+000	8,4131775E+001	-1,283509977608138E-005	2,144604015672248E-005	-3,2924558E-004	2,3557295E+004
1,9955338E+001	1,9068113E+001	1,9188693E+000	1,9164421E+001	-5,7464638E+000	7,314235490569542E+004	2,7849944E+000	-1,1978611E-001	4,1563838E+003	4,1669186E+001	1,000000000000000E+000	39	1,3485269E-002	7,0366164E-004	0	-5,914636711577590E-004	5,1917806E-002	5,2246111E-003	5,2180026E-002	5,7464638E+000	4,1669160E+004	4,1407344E+005	4,1616478E+005	-8,4253540E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4253540E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4253540E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,7464638E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,7464638E+000	9,9371614E+000	8,4253540E+001	-1,667762589736149E-005	2,206830480225954E-005	-3,3360362E-004	2,3249729E+004
1,5846864E+001	1,9345535E+001	1,9015356E+000	1,9438765E+001	-5,6137562E+000	7,314280077568861E+004	2,7849951E+000	-1,2175144E-001	5,2816831E+003	5,0541016E+001	1,000000000000000E+000	39	1,3490407E-002	6,9399510E-004	0	-6,063419267470696E-004	5,1196873E-002	5,0323075E-003	5,1443599E-002	5,6137562E+000	5,0541000E+004	5,1418600E+005	5,1666394E+005	-8,4386246E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4386246E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4386246E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6137562E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6137562E+000	1,0173638E+001	8,4386246E+001	-1,487825558931064E-005	2,262343252232411E-005	-3,3907717E-004	2,2874432E+004
1,2587309E+001	1,9624958E+001	1,9029808E+000	1,9717005E+001	-5,5385065E+000	7,314334780801227E+004	2,7850049E+000	-1,2367769E-001	6,6443555E+003	6,1892750E+001	1,000000000000000E+000	39	1,3492074E-002	6,8428618E-004	0	-6,263352983239585E-004	5,0480869E-002	4,8949979E-003	5,0717641E-002	5,5385065E+000	6,1892738E+004	6,3828419E+005	6,4127794E+005	-8,4461494E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4461494E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4461494E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,5385065E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,5385065E+000	1,0312746E+001	8,4461494E+001	-1,999337157688888E-005	2,336941209723182E-005	-3,4444299E-004	2,2518246E+004
9,9968166E+000	1,9899122E+001	1,8826268E+000	1,9987980E+001	-5,4045830E+000	7,314381450600759E+004	2,7849970E+000	-1,2591347E-001	8,4565684E+003	7,5021339E+001	1,000000000000000E+000	39	1,3487317E-002	6,7477138E-004	0	-6,388076735908398E-004	4,9807657E-002	4,7122291E-003	5,0030068E-002	5,4045830E+000	7,5021391E+004	7,9296588E+005	7,9650681E+005	-8,4595413E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4595413E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4595413E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,4045830E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,4045830E+000	1,0569871E+001	8,4595413E+001	-1,247237526688129E-005	2,383477318772605E-005	-3,5066865E-004	2,2118340E+004
7,9395623E+000	2,0174778E+001	1,8794671E+000	2,0262135E+001	-5,3222704E+000	7,314438941764098E+004	2,7849948E+000	-1,2795725E-001	1,0665687E+004	9,1767288E+001	1,000000000000000E+000	39	1,3489079E-002	6,6572841E-004	0	-6,581197147178658E-004	4,9140368E-002	4,5778793E-003	4,9353141E-002	5,3222704E+000	9,1767344E+004	9,8505838E+005	9,8932363E+005	-8,4677727E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4677727E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4677727E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,3222704E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,3222704E+000	1,0734307E+001	8,4677727E+001	-1,931204112702600E-005	2,455533140749084E-005	-3,5636028E-004	2,1765041E+004
6,3105822E+000	2,0457998E+001	1,8603965E+000	2,0542414E+001	-5,1960359E+000	7,314477088570734E+004	2,7849896E+000	-1,2956223E-001	1,3556425E+004	1,1118681E+002	1,000000000000000E+000	39	1,3485909E-002	6,5649097E-004	0	-6,727690512033037E-004	4,8479732E-002	4,4086194E-003	4,8679773E-002	5,1960359E+000	1,1118684E+005	1,2226746E+006	1,2277198E+006	-8,4803963E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4803963E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4803963E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,1960359E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,1960359E+000	1,0996579E+001	8,4803963E+001	-1,464933648543786E-005	2,510191784800491E-005	-3,6082946E-004	2,1495383E+004
5,0112233E+000	2,0711664E+001	1,8484403E+000	2,0793983E+001	-5,0999274E+000	7,314523798135598E+004	2,7849965E+000	-1,3113745E-001	1,7181891E+004	1,3577081E+002	1,000000000000000E+000	39	1,3485551E-002	6,4853136E-004	0	-6,936817263921515E-004	4,7900449E-002	4,2749401E-003	4,8090834E-002	5,0999274E+000	1,3577086E+005	1,5213038E+006	1,5273503E+006	-8,4900070E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4900070E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4900070E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,0999274E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,0999274E+000	1,1204941E+001	8,4900070E+001	-2,091267518884786E-005	2,588219787669166E-005	-3,6521733E-004	2,1237232E+004
3,9819033E+000	2,0983770E+001	1,8316778E+000	2,1063562E+001	-4,9887161E+000	7,314581163706939E+004	2,7849913E+000	-1,3369457E-001	2,1821285E+004	1,6501173E+002	1,000000000000000E+000	39	1,3486752E-002	6,4028829E-004	0	-7,046895597736649E-004	4,7295503E-002	4,1284352E-003	4,7475349E-002	4,9887161E+000	1,6501175E+005	1,8903808E+006	1,8975690E+006	-8,5011284E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5011284E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5011284E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9887161E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9887161E+000	1,1456038E+001	8,5011284E+001	-1,100783338151337E-005	2,629291494034531E-005	-3,7233823E-004	2,0830996E+004
3,1629577E+000	2,1272800E+001	1,8400179E+000	2,1352230E+001	-4,9435673E+000	7,314651966631645E+004	2,7849991E+000	-1,3583538E-001	2,7346684E+004	2,0307774E+002	1,000000000000000E+000	39	1,3487608E-002	6,3167210E-004	0	-7,317723310700223E-004	4,6659298E-002	4,0358552E-003	4,6833515E-002	4,9435673E+000	2,0307767E+005	2,3478210E+006	2,3565873E+006	-8,5056435E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5056435E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5056435E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9435673E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9435673E+000	1,1561192E+001	8,5056435E+001	-2,708277129635740E-005	2,730340955058569E-005	-3,7830143E-004	2,0502752E+004
2,5112481E+000	2,1509092E+001	1,8399316E+000	2,1587645E+001	-4,8892951E+000	7,314739878264818E+004	2,7849844E+000	-1,3915792E-001	3,4445211E+004	2,5021980E+002	1,000000000000000E+000	39	1,3488349E-002	6,2481797E-004	0	-7,770752307615670E-004	4,6154235E-002	3,9481274E-003	4,6322793E-002	4,8892951E+000	2,5021989E+005	2,9251088E+006	2,9357915E+006	-8,5110703E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5110703E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5110703E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8892951E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8892951E+000	1,1690159E+001	8,5110703E+001	-4,530289969154467E-005	2,899372164847367E-005	-3,8755263E-004	2,0013121E+004
1,9950197E+000	2,1775898E+001	1,8292180E+000	2,1852592E+001	-4,8016844E+000	7,314849285857548E+004	2,7849858E+000	-1,4363739E-001	4,3612148E+004	3,0558533E+002	1,000000000000000E+000	39	1,3491022E-002	6,1736483E-004	0	-8,249422602053270E-004	4,5600556E-002	3,8305358E-003	4,5761161E-002	4,8016844E+000	3,0558513E+005	3,6378360E+006	3,6506483E+006	-8,5198318E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5198318E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5198318E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8016844E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8016844E+000	1,1904485E+001	8,5198318E+001	-4,786702944375998E-005	3,077970487492592E-005	-4,0002808E-004	1,9389004E+004
1,5846864E+000	2,2039326E+001	1,8257459E+000	2,2114819E+001	-4,7355909E+000	7,314985983042489E+004	2,7849803E+000	-1,4916892E-001	5,5009340E+004	3,7493015E+002	1,000000000000000E+000	39	1,3486928E-002	6,0985930E-004	0	-8,700480329996693E-004	4,5064189E-002	3,7331341E-003	4,5218550E-002	4,7355909E+000	3,7492997E+005	4,5259355E+006	4,5414385E+006	-8,5264412E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5264412E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5264412E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,7355909E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,7355909E+000	1,2071409E+001	8,5264412E+001	-4,510577279434234E-005	3,246266190323935E-005	-4,1543250E-004	1,8669977E+004
1,2582541E+000	2,2328545E+001	1,8094158E+000	2,2401739E+001	-4,6328969E+000	7,315156865630997E+004	2,7849855E+000	-1,5474038E-001	6,9905836E+004	4,5606497E+002	1,000000000000000E+000	39	1,3484098E-002	6,0192193E-004	0	-9,247545901583281E-004	4,4493537E-002	3,6055781E-003	4,4639390E-002	4,6328969E+000	4,5606488E+005	5,6279305E+006	5,6463790E+006	-8,5367104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5367104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5367104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,6328969E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,6328969E+000	1,2340196E+001	8,5367104E+001	-5,470655715865880E-005	3,450383710457728E-005	-4,3094973E-004	1,7997795E+004
1,0000616E+000	2,2639380E+001	1,8516349E+000	2,2714973E+001	-4,6757135E+000	7,315370689903945E+004	2,7849858E+000	-1,6184773E-001	8,5948445E+004	5,7111591E+002	1,000000000000000E+000	39	1,3487125E-002	5,9375481E-004	0	-1,010262826155397E-003	4,3877315E-002	3,5886480E-003	4,4023823E-002	4,6757135E+000	5,7111575E+005	6,9828605E+006	7,0061770E+006	-8,5324287E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5324287E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5324287E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,6757135E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,6757135E+000	1,2226698E+001	8,5324287E+001	-8,550823599706931E-005	3,769426435667397E-005	-4,5074362E-004	1,7207445E+004
7,9444051E-001	2,2899002E+001	1,9296602E+000	2,2980164E+001	-4,8168383E+000	7,315638886459940E+004	2,7849841E+000	-1,7044736E-001	1,0381927E+005	7,3203760E+002	1,000000000000000E+000	39	1,3490669E-002	5,8705715E-004	0	-1,145257757294820E-003	4,3362103E-002	3,6540511E-003	4,3515790E-002	4,8168383E+000	7,3203794E+005	8,6869850E+006	8,7177740E+006	-8,5183159E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5183159E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5183159E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8168383E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8168383E+000	1,1866858E+001	8,5183159E+001	-1,349949311394221E-004	4,273110674010109E-005	-4,7469320E-004	1,6339262E+004
6,3126236E-001	2,3108982E+001	1,9804698E+000	2,3193691E+001	-4,8983541E+000	7,315975423535006E+004	2,7849944E+000	-1,8190153E-001	1,2730398E+005	9,2819391E+002	1,000000000000000E+000	39	1,3490395E-002	5,8164069E-004	0	-1,339929016995606E-003	4,2957705E-002	3,6815314E-003	4,3115173E-002	4,8983541E+000	9,2819388E+005	1,0830570E+007	1,0870271E+007	-8,5101646E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5101646E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5101646E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8983541E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8983541E+000	1,1668434E+001	8,5101646E+001	-1,946712597007865E-004	4,999455317782982E-005	-5,0659472E-004	1,5310450E+004
5,0118715E-001	2,3321100E+001	1,9784825E+000	2,3404873E+001	-4,8491669E+000	7,316398191453796E+004	2,7849882E+000	-1,9614317E-001	1,6050480E+005	1,1469377E+003	1,000000000000000E+000	39	1,3487886E-002	5,7628535E-004	0	-1,597321465980718E-003	4,2573214E-002	3,6117660E-003	4,2726144E-002	4,8491669E+000	1,1469376E+006	1,3519376E+007	1,3567940E+007	-8,5150833E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5150833E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5150833E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,8491669E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,8491669E+000	1,1787368E+001	8,5150833E+001	-2,573924489851116E-004	5,959821151729260E-005	-5,4625637E-004	1,4198752E+004
